MarkerID,Marker No.,Title,Subtitle,Add'l Subtitle,Year Erected,Erected By,Latitude (minus=S),Longitude (minus=W),Street Address,City or Town,County or Parish,State or Prov.,Location,Missing,Link
137998,,"Clay County / Nicholas County",,,,"West Virginia Archives and History",38.28197,-81.19115,"4309 Dixie Hwy","Bentree","Nicholas County",West Virginia,"Marker is on Dixie Highway (West Virginia Route 16) just south of Sangamore Fork Road, on the left when traveling south. ",,http://www.hmdb.org/m.asp?m=137998
138009,,"Seaberry Arms Osborne",,,"2003","Descendants of Seaberry & Solomon Osborne and West Virginia Division of Archives and History",38.23865,-81.19048,,"Belva","Fayette County",West Virginia,"Marker is on Dixie Highway (West Virginia Route 16) just north of Twenty Mile Creek Road (Route 16/3), on the left when traveling south. ",,http://www.hmdb.org/m.asp?m=138009
138010,,"Montgomery",,,"1971","West Virginia Department of Archives and History",38.18150,-81.32303,"315 4th Ave","Montgomery","Fayette County",West Virginia,"Marker is on 4th Avenue east of Washington Street, on the right when traveling east. ",,http://www.hmdb.org/m.asp?m=138010
138013,,"Montgomery",,,"2008","West Virginia Archives and History",38.18031,-81.31813,"315 4th Ave","Montgomery","Fayette County",West Virginia,"Marker can be reached from the intersection of Deepwater Mountain Road (West Virginia Route 61) and the Montgomery Bridge (West Virginia Route 6), on the right when traveling east. ",,http://www.hmdb.org/m.asp?m=138013
138027,,"Christopher Q. Tompkins / Gauley Mount",,,"2016","West Virginia Archives and History",38.13700,-81.17257,,"Gauley Bridge","Fayette County",West Virginia,"Marker is on Midland Trail (U.S. 60) 9.7 miles west of West Virginia Route 16, on the right when traveling west. ",,http://www.hmdb.org/m.asp?m=138027
138034,,"Gauley Bridge War Memorial",,,"1988","the Town of Gauley Bridge",38.16436,-81.19702,,"Gauley Bridge","Fayette County",West Virginia,"",,http://www.hmdb.org/m.asp?m=138034
138036,,"North and South",,,"1973","West Virginia Department of Archives and History",38.27045,-80.99837,,"Drennen","Nicholas County",West Virginia,"Marker is at the intersection of Turnpike Road (West Virginia Route 39) and West Virginia Route 129, on the right when traveling east on Turnpike Road. ",,http://www.hmdb.org/m.asp?m=138036
138039,,"Pioneer School",,,"2006","Nicholas County Historic Landmark Commission & Historical & Genealogical Society, and West Virginia Division of Archives and History",38.28725,-80.94892,,"Zela","Nicholas County",West Virginia,"Marker is at the intersection of Turnpike Road (West Virginia Route 39) and Country Road (Route 19/28), on the left when traveling east on Turnpike Road. ",,http://www.hmdb.org/m.asp?m=138039
138060,,"Bethel United Methodist Church",,,"2001","Nicholas County Historic Landmark Commission and West Virginia Division of Archives and History",38.25207,-80.96555,"8419 Summersville Lake Rd","Poe","Nicholas County",West Virginia,"Marker is on Summersville Lake Road (West Virginia Route 129) 2.6 miles east of Turnpike Road (West Virginia Route 39), on the left when traveling east. ",,http://www.hmdb.org/m.asp?m=138060
138064,,"Zoar Baptist Church",,,"1975","West Virginia Department of Archives and History",38.23442,-80.93907,"6376 Summersville Lake Rd","Kesslers Cross Lanes","Nicholas County",West Virginia,"Marker is on Summersville Lake Road (West Virginia Route 129) 0.2 miles west of Whitewater Road (Local Route 9), on the right when traveling west. ",,http://www.hmdb.org/m.asp?m=138064
138068,,"Fight At Ramsey’s Fort",,,"2016","West Virginia Archives and History",38.22254,-80.93201,,"Kesslers Cross Lanes","Nicholas County",West Virginia,"Marker is on Summersville Lake Road just west of Carnifex Ferry Crossing Road (County Route 23), on the left when traveling east. ",,http://www.hmdb.org/m.asp?m=138068
138069,,"Running the River","Why Howell-Bunger Valves?","Summersville Lake",,"Army Corps of Engineers",38.22283,-80.88699,,"Summersville Dam","Nicholas County",West Virginia,"Marker is on Summersville Lake Road (West Virginia Route 129) 2.6 miles west of U.S. 19, on the right when traveling east. ",,http://www.hmdb.org/m.asp?m=138069
138072,,"Flood Control",,"Summersville Lake",,,38.22284,-80.88705,,"Summersville Dam","Nicholas County",West Virginia,"Marker is on Summersville Lake Road (West Virginia Route 129) 2.6 miles west of U.S. 19, on the right when traveling east. ",,http://www.hmdb.org/m.asp?m=138072
138101,,"Hughes Ferry / Bridge",,,"2006","Nicholas County Historic Landmark Commission & Historical & Genealogical Society, and West Virginia Division of Archives and History",38.23526,-80.84984,,"Mount Nebo","Nicholas County",West Virginia,"Marker is on Old U.S. 19 just east of U.S. 19, on the left when traveling south. ",,http://www.hmdb.org/m.asp?m=138101
138102,,"Nallen / Wilderness Lumber Company",,,,"and sponsored by the Community of Nallen",38.10693,-80.87932,"9001 Wilderness Hwy","Nallen","Fayette County",West Virginia,"Marker is on West Virginia Route 41, 0.4 miles south of Nallen Road, on the left when traveling south. ",,http://www.hmdb.org/m.asp?m=138102
138103,,"Camp Washington-Carver",,,"1980","West Virginia Department of Culture and History",38.00761,-80.96989,,"Clifftop","Fayette County",West Virginia,"Marker is on Camp Carver Road (Local Route 11/3) 1.2 miles west of Clifftop Road (County Route 11), on the right when traveling north. ",,http://www.hmdb.org/m.asp?m=138103
138104,,"Camp Washington Carver",,"African American Heritage Tour",,,38.00770,-80.96974,,"Clifftop","Fayette County",West Virginia,"",,http://www.hmdb.org/m.asp?m=138104
138108,,"Old Stone House",,,,,38.00647,-80.87872,,"Ravenseye","Fayette County",West Virginia,"Marker is at the intersection of Midland Trail (U.S. 60) and Stonehouse Road (County Route 10), on the right when traveling east on Midland Trail. ",,http://www.hmdb.org/m.asp?m=138108
138110,,"Sewell Mountain Campaign",,,"2016","West Virginia Archives and History",37.97323,-80.81930,,"Rainelle","Fayette County",West Virginia,"Marker is on Midland Trail, 3.7 miles west of Rainelle, on the left when traveling west. ",,http://www.hmdb.org/m.asp?m=138110
138131,,"Beckley",,,"1966","West Virginia Historic Commission",37.77679,-81.18580,"401 S Kanawha St","Beckley","Raleigh County",West Virginia,"Marker is at the intersection of South Kanawha Street (West Virginia Route 210) and Vale Street and School Street, on the right when traveling west on South Kanawha Street. ",,http://www.hmdb.org/m.asp?m=138131
138150,,"Alfred Beckley / Wildwood",,,"2016","West Virginia Archives and History",37.77206,-81.17334,"1404 S Kanawha St","Beckley","Raleigh County",West Virginia,"Marker is on South Kanawha Street (West Virginia Route 210) east of Massey Street, on the right when traveling east. ",,http://www.hmdb.org/m.asp?m=138150
138152,,"Beckley Mill",,,"2018","Raleigh County Historical Society and West Virginia Archives and History",37.77438,-81.15975,,"Beckley","Raleigh County",West Virginia,"Marker is at the intersection of Joel L. Smith Drive and Jersey Avenue, on the right when traveling north on Joel L. Smith Drive. ",,http://www.hmdb.org/m.asp?m=138152
138154,,"Raleigh County",,,"2013","West Virginia Archives and History",37.77743,-81.18972,"222 Main St","Beckley","Raleigh County",West Virginia,"Marker is at the intersection of Main Street and South Herber Street, on the left when traveling east on Main Street. ",,http://www.hmdb.org/m.asp?m=138154
138161,,"Upper Big Branch Mine Explosion",,,,"Raleigh County Historic Landmarks Commission and Beckley-Raleigh County Chamber of Commerce",37.77735,-81.18972,"215 Main St","Beckley","Raleigh County",West Virginia,"Marker is at the intersection of Main Street and South Heber Street, on the right when traveling east on Main Street. ",,http://www.hmdb.org/m.asp?m=138161
138164,,"Site of Mark Twain High School",,,"1995","Mark Twain High School Alumni Association and West Virginia Archives and History",37.69093,-81.28061,,"McAlpin","Raleigh County",West Virginia,"Marker is on McAlpin Road (County Route 30) 2.4 miles south of Tams Highway (West Main Street) in Sophia (West Virginia Route 16), on the left when traveling south. ",,http://www.hmdb.org/m.asp?m=138164
138167,,"Byrd Prillerman High School",,"Coal Heritage Trail","2001","Parthenia Ruth Fountain Edmonds, Valedictorian, Class of 1935 and a 1939 graduate of West Virginia State College. Erected on June 3, 2001.",37.60296,-81.32130,"6306 Tams Hwy","Amigo","Raleigh County",West Virginia,"Marker is on Tams Highway (West Virginia Route 16) ½ mile north of Amigo-Egeria Road (County Route 35), on the right when traveling south. ",,http://www.hmdb.org/m.asp?m=138167
138169,,"Raleigh County / Wyoming County",,,"1964","West Virginia Historic Commission",37.59652,-81.32195,"6566 Tams Hwy","Amigo","Wyoming County",West Virginia,"Marker is on Tams Highway (West Virginia Route 16) close to  Amigo-Egeria Road (County Route 35), on the left when traveling south. ",,http://www.hmdb.org/m.asp?m=138169
138261,,"Mullens",,,"1966","West Virginia Historic Commission",37.58479,-81.38038,"316 Moran Ave","Mullens","Wyoming County",West Virginia,"Marker is at the intersection of Moran Avenue and 4th Street, on the left when traveling north on Moran Avenue. ",,http://www.hmdb.org/m.asp?m=138261
138263,,"Mullens",,,"1966","West Virginia Historic Commission",37.57851,-81.38826,"316 Moran Ave","Mullens","Wyoming County",West Virginia,"Marker is at the intersection of Guyandotte Avenue (Route 16) and Dunman Street, on the left when traveling west on Guyandotte Avenue. ",,http://www.hmdb.org/m.asp?m=138263
138265,,"Virginian Railway Station",,"Coal Heritage Trail","2001","West Virginia Archives and History; donated by Mullens Chamber of Commerce",37.58225,-81.38025,,"Mullens","Wyoming County",West Virginia,"Marker is at the intersection of Moran Avenue (West Virginia Route 16) and 1st Street (West Virginia Route 16), on the left when traveling south on Moran Avenue. ",,http://www.hmdb.org/m.asp?m=138265
138327,,"Virginian Railway Motor Barn",,"Coal Heritage Trail","2001","West Virginia Archives and History; Donated by Mullens Chamber of Commerce",37.58220,-81.38025,,"Mullens","Wyoming County",West Virginia,"Marker is at the intersection of Moran Avenue (West Virginia Route 16) and 1st Street (West Virginia Route 16), on the left when traveling south on Moran Avenue. ",,http://www.hmdb.org/m.asp?m=138327
138346,,"The Virginian Arrives","America's Byways","Coal Heritage Trail — National Coal Heritage Area",,"America’s Byways: Coal Heritage Trail, National Coal Heritage Area",37.57833,-81.38873,,"Mullens","Wyoming County",West Virginia,"Marker is at the intersection of Guyandotte Avenue (West Virginia Route 16) and Lester Street, on the right when traveling west on Guyandotte Avenue. ",,http://www.hmdb.org/m.asp?m=138346
138347,,"The Richest Little Railroad in the World","America's Byways","Coal Heritage Trail — National Coal Heritage Area",,"America's Byways: Coal Heritage Trail, National Coal Heritage Area",37.57835,-81.38875,,"Mullens","Wyoming County",West Virginia,"Marker is at the intersection of Guyandotte Avenue (West Virginia Route 16) and Lester Street, on the right when traveling west on Guyandotte Avenue. ",,http://www.hmdb.org/m.asp?m=138347
138348,,"Mullens","America's Byways","Coal Heritage Trail — National Coal Heritage Area",,"America’s Byways: Coal Heritage Trail, National Coal Heritage Area",37.57836,-81.38875,,"Mullens","Wyoming County",West Virginia,"Marker is at the intersection of Guyandotte Avenue (West Virginia Route 16) and Lester Street, on the right when traveling west on Guyandotte Avenue. ",,http://www.hmdb.org/m.asp?m=138348
138349,,"Mullens Historic District","America's Byways","Coal Heritage Trail — National Coal Heritage Area",,"America’s Byways: Coal Heritage Trail, National Coal Heritage Area",37.57836,-81.38874,,"Mullens","Wyoming County",West Virginia,"Marker is at the intersection of Guyandotte Avenue and Lester Street, on the right when traveling west on Guyandotte Avenue. ",,http://www.hmdb.org/m.asp?m=138349
138381,,"Itmann Company Store","America’s Byways","Coal Heritage Trail — National Coal Heritage Area",,"America’s Byways: Coal Heritage Trail, National Coal Heritage Area.",37.57837,-81.38871,,"Mullens","Wyoming County",West Virginia,"Marker is at the intersection of Guyandotte Avenue (West Virginia Route 16) and Lester Street when traveling west on Guyandotte Avenue. ",,http://www.hmdb.org/m.asp?m=138381
138396,,"Itmann",,,"1996","West Virginia Archives and History. In memory of Billy Wayne Bailey, County Commissioner.",37.57424,-81.41768,,"Itmann","Wyoming County",West Virginia,"Marker is on West Virginia Route 10, 3.6 miles west of Mullens, on the right when traveling west. ",,http://www.hmdb.org/m.asp?m=138396
138400,,"Pineville",,,,,37.58347,-81.53756,,"Pineville","Wyoming County",West Virginia,"Marker is at the intersection of Main Avenue (West Virginia Route 97) and River Drive Avenue (West Virginia Route 10), on the left when traveling west on Main Avenue. ",,http://www.hmdb.org/m.asp?m=138400
138410,,"William Walker",,,"2016","West Virginia Archives and History",37.67652,-81.61553,,"Oceana","Wyoming County",West Virginia,"Marker is on West Virginia Route 10, 1.4 miles south of West Virginia Route 85, on the right when traveling west. ",,http://www.hmdb.org/m.asp?m=138410
138413,,"Civil War Romance","Thompson and Martilia Walker",,,"West Virginia Civil War Trails",37.67657,-81.61551,,"Oceana","Wyoming County",West Virginia,"Marker is on Route 10, 1.4 miles Route 85, on the right when traveling west. ",,http://www.hmdb.org/m.asp?m=138413
138415,,"John Cooke",,,"1973","West Virginia Department of Archives and History",37.68911,-81.62267,,"Oceana","Wyoming County",West Virginia,"Marker is on Cook Parkway (West Virginia Route 10) 0.2 miles south of Kooperston Road (Route 85), on the left when traveling west. ",,http://www.hmdb.org/m.asp?m=138415
138440,,"Capt. Ralph Stewart",,,"2009","Stanley C. Browning, S.A.R., D.A.R. and West Virginia Archives and History",37.68899,-81.62277,,"Oceana","Wyoming County",West Virginia,"Marker is on Cooke Parkway (West Virginia Route 10) 0.2 miles south of Kooperston Road (West Virginia Route 85), on the left when traveling west. ",,http://www.hmdb.org/m.asp?m=138440
138442,,"John Cooke",,,"1963","West Virginia Department of Archives and History",37.69260,-81.63364,,"Oceana","Wyoming County",West Virginia,"Marker is at the intersection of Cook Parkway (West Virginia Route 10) and Logan Street (Route 85), on the left when traveling west on Cook Parkway. ",,http://www.hmdb.org/m.asp?m=138442
138443,,"Prehistoric Petroglyphs",,,,"West Virginia Division of Culture and History",37.68242,-81.66180,,"Lynco","Wyoming County",West Virginia,"Marker is at the intersection of Clear Fork Road (West Virginia Route 971) and Haven County Road (Route 971/17), on the right when traveling south on Clear Fork Road. ",,http://www.hmdb.org/m.asp?m=138443
138444,,"Battle of Kanawha Gap",,,"2016","West Virginia Archives and History",37.97464,-82.01440,,"Chapmanville","Logan County",West Virginia,"Marker is at the intersection of U.S. 119 Ramp to Crawley Road and WV 10 and U.S. 119, on the right when traveling north on U.S. 119 Ramp to Crawley Road and WV 10. ",,http://www.hmdb.org/m.asp?m=138444
138447,,"Robert Hager",,,"2016","West Virginia Archives and History",38.07393,-81.82338,,"Madison","Boone County",West Virginia,"Marker is on West Virginia Route 85, 0.1 miles north of Country Estates Road, on the left when traveling south. ",,http://www.hmdb.org/m.asp?m=138447
138449,,"Madison",,,"1971","West Virginia Department of Archives and History",38.06678,-81.81936,"200 State St","Madison","Boone County",West Virginia,"Marker is at the intersection of State Street (West Virginia Route 85) and Avenue C, on the left when traveling south on State Street. ",,http://www.hmdb.org/m.asp?m=138449
138450,,"Boone County Courthouse",,,"2006","Boone County Community & Econonic Development Office and West Virginia Division of Archives and History",38.06640,-81.81958,"200 State St","Madison","Boone County",West Virginia,"Marker is at the intersection of State Street (West Virginia Route 85) and Avenue C, on the left when traveling south on State Street. ",,http://www.hmdb.org/m.asp?m=138450
139061,,"West Virginia (Mineral County) / Maryland",,,"2012","West Virginia Archives & History",39.44071,-78.97692,"2 West Piedmont Street","Keyser","Mineral County",West Virginia,"Marker is at the intersection of Heskiet Street (U.S. 220) and Center Street (West Virginia Route 46), on the right when traveling south on Heskiet Street. ",,http://www.hmdb.org/m.asp?m=139061
139062,,"Lest We Forget",,,,,39.44009,-78.97324,"150 Armstrong Street","Keyser","Mineral County",West Virginia,"Memorial is on Armstrong Street (West Virginia Route 46) just east of West Street, on the right when traveling east. ",,http://www.hmdb.org/m.asp?m=139062
139232,,"Camp Pierpont",,,"2019","West Virginia Archives & History",38.39756,-82.55805,"700 B Street","Ceredo","Wayne County",West Virginia,"Marker is on B Street east of Main Street, on the right when traveling west. ",,http://www.hmdb.org/m.asp?m=139232
139576,,"Greenhouses",,,,"Courtney and Marguerite Rankin Burton Charitable Trust and the Helena Armbrecht Estate",40.10290,-80.66778,"465 Lodge Drive","Wheeling","Ohio County",West Virginia,"Marker is on Oglebay Drive (West Virginia Route 88) 0.2 miles north of Lodge Drive, on the right when traveling east. ",,http://www.hmdb.org/m.asp?m=139576
139585,,"Guest House",,,,"The Courtney and Marguerite Rankin Burton Charitable Trust and the Helena Armbrecht Estate",40.10267,-80.66820,,"Wheeling","Ohio County",West Virginia,"Marker is on Oglebay Drive (West Virginia Route 88) 0.2 miles east of Lodge Drive, on the right when traveling north. ",,http://www.hmdb.org/m.asp?m=139585
139619,,"Formal Gardens",,,,"Courtney and Marguerite Rankin Burton Charitable Trust and the Helena Armbrecht Estate",40.10254,-80.66867,"1330 Oglebay Drive","Wheeling","Ohio County",West Virginia,"Marker is on Oglebay Drive (West Virginia Route 88) 0.2 miles north of Lodge Drive, on the right when traveling north. ",,http://www.hmdb.org/m.asp?m=139619
139621,,"Mansion",,,,"Courtney and Marguerite Rankin Burton Charitable Trust and the Helena Armbrecht Estate",40.10239,-80.66868,"1330 Oglebay Drive","Wheeling","Ohio County",West Virginia,"Marker is on Oglebay Drive (Route 88) 0.1 miles north of Lodge Drive, on the right when traveling north. ",,http://www.hmdb.org/m.asp?m=139621
139622,,"South Lawn",,,,"The Courtney and Marguerite Rankin Burton Charitable Trust and the Helena Armbrecht Estate",40.10203,-80.66873,"1330 Oglebay Drive","Wheeling","Ohio County",West Virginia,"Marker is on Oglebay Drive (West Virginia Route 88) 0.1 miles east of Lodge Drive, on the right when traveling east. ",,http://www.hmdb.org/m.asp?m=139622
139629,,"Farm Residence",,,,"The Courtney and Marguerite Rankin Burton Charitable Trust and the Helena Armbrecht Estate",40.10407,-80.66681,"1330 Oglebay Drive","Wheeling","Ohio County",West Virginia,"Marker is on Oglebay Drive (West Virginia Route 88) 0.3 miles east of Lodge Drive, on the right when traveling east. ",,http://www.hmdb.org/m.asp?m=139629
139630,,"Carriage House Glass",,,,"The Courtney and Marguerite Rankin Burton Charitable Trust and the Helena Armbrecht Estate",40.10435,-80.66653,"1330 Oglebay Drive","Wheeling","Ohio County",West Virginia,"Marker is on Oglebay Drive (West Virginia Route 88) 0.1 miles south of Lodge Drive, on the right when traveling east. ",,http://www.hmdb.org/m.asp?m=139630
139631,,"Serpentine Drive","Oglebay",,,"Oglebay",40.10467,-80.66677,"1330 Oglebay Drive","Wheeling","Ohio County",West Virginia,"Marker is on Oglebay Drive (West Virginia Route 88) 0.1 miles west of Lodge Drive, on the right when traveling west. ",,http://www.hmdb.org/m.asp?m=139631
140095,,"Farley's Fort / Thomas Farley",,,"2017","West Virginia Archives and History",37.51377,-80.96774,,"Pipestem","Summers County",West Virginia,"Marker is at the intersection of Hinton Road (West Virginia Route 20) and Indian Ridge (County Route 26), on the right when traveling north on Hinton Road. ",,http://www.hmdb.org/m.asp?m=140095
140096,,"Mercer Salt Works",,,"2017","West Virginia Archives and History",37.51318,-80.96787,,"Princeton","Mercer County",West Virginia,"Marker is at the intersection of Hinton Road (West Virginia Route 20) and Indian Ridge (County Road 26), on the right when traveling south on Hinton Road. ",,http://www.hmdb.org/m.asp?m=140096
140101,,"Bluestone River",,,,"Pipestem Resort State Park",37.53423,-80.99905,,"Pipestem","Summers County",West Virginia,"Marker can be reached from Canyon Way. ",,http://www.hmdb.org/m.asp?m=140101
140102,,"Bluestone River",,,,"Pipestem Resort State Park",37.53808,-81.00884,,"Pipestem","Summers County",West Virginia,"Marker can be reached from Canyon Way. ",,http://www.hmdb.org/m.asp?m=140102
140104,,"Bluestone National Scenic River",,,,"National Park Service, U.S. Department of the Interior",37.53778,-81.00845,,"Pipestem","Summers County",West Virginia,"Marker can be reached from Canyon Way. ",,http://www.hmdb.org/m.asp?m=140104
140132,,"Pinch Reunion",,,"1996","West Virginia Archives and History",38.41363,-81.48565,"168 N Pinch Rd","Pinch","Kanawha County",West Virginia,"Marker is on North Pinch Road (County Route 47) close to  Reunion Road, on the left when traveling north. ",,http://www.hmdb.org/m.asp?m=140132
140168,,"Labor Strikes and Conflicts","Whipple","Coal Heritage Trail — National Coal Heritage Area Interpretive Site",,,37.95845,-81.16579,"7485 Okey L Patteson Rd","Whipple Junction","Fayette County",West Virginia,"Marker is at the intersection of Okey L Patterson Road (West Virginia Route 612) and Scarbro Road (Local Route 1/5), on the right when traveling east on Okey L Patterson Road. ",,http://www.hmdb.org/m.asp?m=140168
140365,,"Disaster Underground",,"Coal Heritage Trail — National Coal Heritage Area Interpretive Site",,,37.95844,-81.16578,"7485 Okey L Patteson Rd","Whipple Junction","Fayette County",West Virginia,"Marker is at the intersection of Okey L Patterson Road (West Virginia Route 612) and Scarbro Road (Route 1/5), on the right on Okey L Patterson Road. ",,http://www.hmdb.org/m.asp?m=140365
140403,,"The White Oak Valley",,"Coal Heritage Trail — National Coal Heritage Area Interpretive Site",,,37.95850,-81.16583,"7485 Okey L Patteson Rd","Whipple Junction","Fayette County",West Virginia,"Marker is at the intersection of Okey L Patterson Road (West Virginia Route 612) and Scarbro Road (Route 1/5), on the right when traveling east on Okey L Patterson Road. ",,http://www.hmdb.org/m.asp?m=140403
140429,,"The Coal Barons",,"Coal Heritage Trail — National Coal Heritage Area Interpretive Site",,,37.95843,-81.16576,,"Whipple Junction","Fayette County",West Virginia,"Marker is at the intersection of Okey L Patterson Road (West Virginia Route 612) and Scarbro Road (Route 1/5), on the right when traveling east on Okey L Patterson Road. ",,http://www.hmdb.org/m.asp?m=140429
140440,,"Community Life in a Coal Camp","Whipple","Coal Heritage Trail — National Coal Heritage Area Interpretive Site",,,37.95846,-81.16575,"7485 Okey L Patteson Rd","Whipple Junction","Fayette County",West Virginia,"Marker is at the intersection of Okey L Patterson Road (West Virginia Route 612) and Scarbro Road (Local Route 1/5), on the right when traveling east on Okey L Patterson Road. ",,http://www.hmdb.org/m.asp?m=140440
140445,,"DuBois High School",,,"2018","DuBois on Main and West Virginia Archives & History",37.89762,-81.15641,"110 High School Dr","Mount Hope","Fayette County",West Virginia,"Marker is on West Virginia Route 16 north of Virginia Street, on the right when traveling south. ",,http://www.hmdb.org/m.asp?m=140445
140483,,"Fayette County / Raleigh County",,,"1964","West Virginia Historic Commission",37.85490,-81.07081,,"Prince","Fayette County",West Virginia,"Marker is at the intersection of Stanaford Road (West Virginia Route 41) and Prince Army Camp Road (Local Route 41/39), on the right when traveling east on Stanaford Road. ",,http://www.hmdb.org/m.asp?m=140483
140484,,"Layland Mine Disaster",,,"2016","the Catholic Diocese of Wheeling-Charleston and the West Virginia Division of Archives and History",37.90889,-80.95765,,"Layland","Fayette County",West Virginia,"Marker is on Stanaford Road (West Virginia Route 41) 3.8 miles Meadow Bridge Road (County Route 41), on the left when traveling south. ",,http://www.hmdb.org/m.asp?m=140484
140573,,"Fayette County / Summers County",,,"1964","West Virginia Historic Commission",37.85058,-80.85627,,"Meadow Bridge","Summers County",West Virginia,"Marker is on Sewell Creek Road (West Virginia Route 20) north of Lockbridge Road (County Route 1), on the right when traveling north. ",,http://www.hmdb.org/m.asp?m=140573
140575,,"Maxon Sand",,,"1963","the W. Va. Centennial Committee of the Oil and Natural Gas Industry and the West Virginia Historic Commission",37.87933,-80.56957,,"Alta","Greenbrier County",West Virginia,"Marker is at the intersection of Midland Trail (West Virginia Route 60) and Delta Road 7 (Local Route 60/70), on the right when traveling east on Midland Trail. ",,http://www.hmdb.org/m.asp?m=140575
140673,,"Greenbrier College / Greenbrier Hall",,,"2012","Greenbrier College Alumnae Association and West Virginia Archives and History",37.80222,-80.44812,"653 Church St","Lewisburg","Greenbrier County",West Virginia,"Marker is at the intersection of Church Street and West Foster Street, on the right when traveling south on Church Street. ",,http://www.hmdb.org/m.asp?m=140673
140675,,"The Lewisburg Foundation",,,"2005","The Lewisburg Foundation",37.80286,-80.44750,,"Lewisburg","Greenbrier County",West Virginia,"Marker is at the intersection of Washington Street (U.S. 60) and Church Street, on the left when traveling west on Washington Street. ",,http://www.hmdb.org/m.asp?m=140675
140678,,"William Cammack Campbell","(1923 – 2013)",,"2016","Lewisburg Foundation",37.80327,-80.44786,,"Lewisburg","Greenbrier County",West Virginia,"",,http://www.hmdb.org/m.asp?m=140678
140681,,"Confederate Cemetery",,,,"The Lewisburg Foundation",37.80369,-80.44907,,"Lewisburg","Greenbrier County",West Virginia,"",,http://www.hmdb.org/m.asp?m=140681
140683,,"Shuck Memorial Baptist Church",,,,,37.80312,-80.44748,"841 Washington St West","Lewisburg","Greenbrier County",West Virginia,"Marker is on Washington Street (U.S. 60) near Livesay Street, on the right when traveling west. ",,http://www.hmdb.org/m.asp?m=140683
140698,,"Samuel Price",,,"2016","West Virginia Archives and History",37.80407,-80.44455,,"Lewisburg","Greenbrier County",West Virginia,"Marker is at the intersection of North Court Street and Preston Boulevard, on the right when traveling north on North Court Street. ",,http://www.hmdb.org/m.asp?m=140698
140701,,"Lewisburg","<i>The Battle of Lewisburg</i>","The Battle of Lewisburg",,"West Virginia Civil War Trail",37.80367,-80.44915,,"Lewisburg","Greenbrier County",West Virginia,"Marker is on Washington Street West (U.S. 60) just west of Robert West McCormick Drive and Courtney Drive, on the left when traveling west. ",,http://www.hmdb.org/m.asp?m=140701
142390,,"First State Capitol",,,"2016","West Virginia Archives & History",40.06516,-80.71988,,"Wheeling","Ohio County",West Virginia,"Marker is at the intersection of Eoff Street and 15th Street, on the right when traveling south on Eoff Street. ",,http://www.hmdb.org/m.asp?m=142390
142391,,"Gordon Battelle",,,"2016","West Virginia Archives & History",40.06302,-80.72351,,"Wheeling","Ohio County",West Virginia,"Marker is on Main Street, 0.1 miles south of 16th Street, on the right when traveling north. ",,http://www.hmdb.org/m.asp?m=142391
142393,,"The Steamboat ""Washington""",,,"2014","WNHAC & John Bowman, West Virginia Archives & History",40.06379,-80.72333,,"Wheeling","Ohio County",West Virginia,"Marker is at the intersection of Main Street and 16th Street on Main Street. ",,http://www.hmdb.org/m.asp?m=142393
142404,,"Center Point Covered Bridge",,,"1983","West Virginia Department of Culture and History",39.38960,-80.63476,,"Center Point","Doddridge County",West Virginia,"Marker can be reached from the intersection of West Virginia Route 23 and Pike Fork (Local Route 10), on the right when traveling south. ",,http://www.hmdb.org/m.asp?m=142404
142407,,"Doddridge County / Ritchie County",,,,,39.27732,-80.90934,,"Pennsboro","Ritchie County",West Virginia,"Marker is on Northwest Turnpike, 0.1 miles east of Sugar Run Road, on the right when traveling east. ",,http://www.hmdb.org/m.asp?m=142407
142409,,"Central Station Bridge",,,"2016","Antero Resources Corporation, West Virginia Archives & History",39.29566,-80.82184,,"Central Station","Doddridge County",West Virginia,"Marker is on Stone Valley Road near Arnold Creek Road, on the right when traveling east. ",,http://www.hmdb.org/m.asp?m=142409
142412,,"Skirmish at West Union / West Union",,,"2017","West Virginia Archives & History",39.29501,-80.77196,,"West Union","Doddridge County",West Virginia,"Marker is on Davis Street (West Virginia Route 18) 0.1 miles north of Howell Street, on the right when traveling south. ",,http://www.hmdb.org/m.asp?m=142412
142415,,"Chapman J. Stuart",,,"2016","West Virginia Archives & History",39.29144,-80.77032,,"West Union","Doddridge County",West Virginia,"Marker is at the intersection of Smithton Road and East Main Street, on the right when traveling north on Smithton Road. ",,http://www.hmdb.org/m.asp?m=142415
142418,,"Greenbrier Church & Cemetery",,,"1998","Salem & Greenbrier Cemetery Association, West Virginia Archives and History",39.24641,-80.58283,,"Salem","Doddridge County",West Virginia,"Marker is on Greenbrier Road (County Route 17) 0.9 miles west of Patterson Fork Road (County Route 29), on the right when traveling west. ",,http://www.hmdb.org/m.asp?m=142418
142421,,"J.H. Diss Debar",,,"1963","West Virginia Historic Commission",39.12573,-80.74067,,"Leopold","Doddridge County",West Virginia,"Marker is at the intersection of West Virginia Route 18 and Carter Camp Run Road, on the right when traveling north on State Route 18. ",,http://www.hmdb.org/m.asp?m=142421
142423,,"Matthew M. Neely",,,"1982","West Virginia Department of Culture and History",39.20553,-80.70336,,"New Milton","Doddridge County",West Virginia,"Marker is at the intersection of West Virginia Route 18 and Porto Rico Road, on the right when traveling south on State Route 18. ",,http://www.hmdb.org/m.asp?m=142423
