MarkerID,Marker No.,Title,Subtitle,Add'l Subtitle,Year Erected,Erected By,Latitude (minus=S),Longitude (minus=W),Street Address,City or Town,County or Parish,State or Prov.,Location,Missing,Link
52675,,"George Henry Black Memorial","Master Brickmaker","1879-1980",,,36.09663,-80.24122,"201 N. Chestnut Street","Winston-Salem","Forsyth County",North Carolina,"Marker is at the intersection of Chestnut Street and 2nd Street, on the right when traveling north on Chestnut Street. ",,http://www.hmdb.org/m.asp?m=52675
52691,,"The Pond",,,"2006","Winston-Salem Historic Marker Program",36.11050,-80.24633,,"Winston-Salem","Forsyth County",North Carolina,"Marker is at the intersection of Northwest Blvd and Trade Street, on the left when traveling west on Northwest Blvd. ",,http://www.hmdb.org/m.asp?m=52691
52735,,"Simon Green Atkins House",,,"2003","Winston-Salem Historic Marker Program",36.09132,-80.22473,,"Winston-Salem","Forsyth County",North Carolina,"Marker is at the intersection of Price Street and Wallace Street, on the left when traveling south on Price Street. ",,http://www.hmdb.org/m.asp?m=52735
52739,,"The Home of Simon G. Atkins","1863-1934",,,,36.09133,-80.22450,,"Winston-Salem","Forsyth County",North Carolina,"Marker is at the intersection of Wallace Street and Price Street, on the right when traveling east on Wallace Street. ",,http://www.hmdb.org/m.asp?m=52739
52750,,"Carver High School",,,"2010","Winston-Salem Historic Marker Program",36.13444,-80.20872,,"Winston-Salem","Forsyth County",North Carolina,"Marker is at the intersection of Carver School Road and Branch Drive, on the right when traveling north on Carver School Road. ",,http://www.hmdb.org/m.asp?m=52750
52776,"B-46","Trinity Church",,,"1968","Archives and Highway Departments",35.51336,-77.10337,"182 NC Hwy 33 West","Chocowinity","Beaufort County",North Carolina,"Marker is on State Highway 33 west of Business U.S. 17, on the left when traveling east. ",,http://www.hmdb.org/m.asp?m=52776
52814,,"Happy Hill",,,"2009","Winston-Salem Historic Marker Program",36.08000,-80.23933,,"Winston-Salem","Forsyth County",North Carolina,"Marker is at the intersection of Waughtown St. and Alder St., on the right when traveling west on Waughtown St.. ",,http://www.hmdb.org/m.asp?m=52814
52835,"C-36","Trinity School",,,"1959","Archives and Highway Departments",35.51258,-77.10021,,"Chocowinity","Beaufort County",North Carolina,"Marker is at the intersection of State Highway 33 and Business U.S. 17, on the right when traveling east on State Highway 33. ",,http://www.hmdb.org/m.asp?m=52835
52837,"B-17","Fort Hill",,,"1952","Archives, Conservation and Highway Departments",35.45651,-77.05847,,"Chocowinity","Beaufort County",North Carolina,"Marker is at the intersection of State Highway 33 and Windmill Road (County Road 1124) on State Highway 33. ",,http://www.hmdb.org/m.asp?m=52837
52852,,"Maynard Field",,,"2008","Winston-Salem Historic Marker Program",36.09017,-80.14350,,"Winston-Salem","Forsyth County",North Carolina,"Marker is at the intersection of Kernersville Road and Maynard Drive, on the right when traveling west on Kernersville Road. ",,http://www.hmdb.org/m.asp?m=52852
52921,,"Great Philadelphia Wagon Road","ca. 1754",,"2000","Lewisville Historical Society",36.09700,-80.42250,,"Lewisville","Forsyth County",North Carolina,"Marker is on Great Wagon Road, on the right. ",,http://www.hmdb.org/m.asp?m=52921
53006,,"Lewisville Roller Mill","1910",,"1994","Lewisville Historical Society",36.10029,-80.41386,,"Lewisville","Forsyth County",North Carolina,"Marker is on Shallowford Road, 0.1 miles east of Lewisville Vienna Road, on the left when traveling east. ",,http://www.hmdb.org/m.asp?m=53006
53007,,"Charles L. Spaugh House","ca. 1900",,"2007","Lewisville Historical Society",36.09417,-80.42717,,"Lewisville","Forsyth County",North Carolina,"Marker is on Shallowford Road, 0.1 miles east of Williams Road, on the left when traveling east. ",,http://www.hmdb.org/m.asp?m=53007
53008,,"Site of Lewisville Academy","Founded 1901",,"1998","Lewisville Historical Society",36.09540,-80.41955,,"Lewisville","Forsyth County",North Carolina,"Marker is on Lucy Lane, on the right when traveling east. ",,http://www.hmdb.org/m.asp?m=53008
53010,,"Lewis C. Laugenour House","ca. 1860",,"1994","Lewisville Historical Society",36.09683,-80.42050,,"Lewisville","Forsyth County",North Carolina,"Marker is at the intersection of Shallowford Road and North Street, on the left when traveling east on Shallowford Road. ",,http://www.hmdb.org/m.asp?m=53010
53017,,"Site of Sunny Acres","ca. early 1930's",,"2004","Lewisville Historical Society",36.09417,-80.42783,,"Lewisville","Forsyth County",North Carolina,"Marker is at the intersection of Shallowford Road and Williams Road, on the right when traveling south on Shallowford Road. ",,http://www.hmdb.org/m.asp?m=53017
53018,,"George Mock House",,,"2004","Lewisville Historical Society",36.10051,-80.39733,,"Lewisville","Forsyth County",North Carolina,"Marker is at the intersection of Shallowford Road and Summerglen Drive, on the right when traveling east on Shallowford Road. ",,http://www.hmdb.org/m.asp?m=53018
53019,,"Vogler-Reynolds House",,,"2011","Lewisville Historical Society",36.08487,-80.40654,,"Lewisville","Forsyth County",North Carolina,"Marker is at the intersection of Reynolds Road and Manarda Circle, on the left when traveling north on Reynolds Road. ",,http://www.hmdb.org/m.asp?m=53019
53020,,"Methodist Church Parsonage",,,"2004","Lewisville Historical Society",36.09500,-80.42417,,"Lewisville","Forsyth County",North Carolina,"Marker is on Shallowford Road, on the right when traveling east. ",,http://www.hmdb.org/m.asp?m=53020
53022,,"Lewisville Baptist Church","Established 1881","Lewisville's First Organized Baptist Church",,,36.09683,-80.41900,,"Lewisville","Forsyth County",North Carolina,"Marker is on Lewisville Clemmons Road, on the right when traveling north. ",,http://www.hmdb.org/m.asp?m=53022
53023,,"Lewisville United Methodist Church","Establised 1878",,,,36.09967,-80.41483,,"Lewisville","Forsyth County",North Carolina,"Marker is at the intersection of Shallowford Road and Lewisville Vienna Road, on the right when traveling east on Shallowford Road. ",,http://www.hmdb.org/m.asp?m=53023
53024,,"Shiloh Lutheran Church",,,,,36.10783,-80.40367,,"Lewisville","Forsyth County",North Carolina,"Marker is on Lewisville Vienna Road, on the right when traveling north. ",,http://www.hmdb.org/m.asp?m=53024
53025,,"Concord United Methodist Church",,,,,36.07367,-80.43867,,"Lewisville","Forsyth County",North Carolina,"Marker is on Concord Church Road, on the right when traveling west. ",,http://www.hmdb.org/m.asp?m=53025
53092,"2","Herman Buttner House","1803",,,"Historic Bethabara Park",36.15467,-80.29617,,"Winston-Salem","Forsyth County",North Carolina,"Marker is on Bethabara Road, on the right when traveling north. ",,http://www.hmdb.org/m.asp?m=53092
53094,"3","Krause-Butner Pottery Shop","1782",,,"Historic Bethabara Park",36.15383,-80.29567,,"Winston-Salem","Forsyth County",North Carolina,"Marker is on Bethabara Road, on the left when traveling north. ",,http://www.hmdb.org/m.asp?m=53094
53102,"6","Community and Medical Gardens","(Reconstructions)","1759 and 1761",,"Historic Bethabara Park",36.15583,-80.29883,,"Winston-Salem","Forsyth County",North Carolina,"Marker can be reached from Bethabara Road, on the left when traveling west. ",,http://www.hmdb.org/m.asp?m=53102
53103,"7","First Village","(Reconstruction)","July 1754",,"Historic Bethabara Park",36.15583,-80.29950,,"Winston-Salem","Forsyth County",North Carolina,"Marker can be reached from Bethabara Road. ",,http://www.hmdb.org/m.asp?m=53103
53186,"M-33","Hinton R. Helper",,,"1975","NC Division of Archives and History",35.90528,-80.60144,,"Mocksville","Davie County",North Carolina,"Marker is on Wilkesboro Street (U.S. 64), on the left when traveling east. ",,http://www.hmdb.org/m.asp?m=53186
53190,"M-3","Daniel Boone's Parents",,,"1938","NC State Historical Commission",35.90900,-80.57850,,"Mocksville","Davie County",North Carolina,"Marker is on Yadkinville Road (U.S. 601), on the right when traveling north. <font color=red> Reported missing.</font>",Reported Missing,http://www.hmdb.org/m.asp?m=53190
53197,"M-47","Boone Tract",,,"1979","NC Division of Archives and History",35.90560,-80.60377,,"Mocksville","Davie County",North Carolina,"Marker is on Wilkesboro Street (U.S. 64), on the left when traveling east. ",,http://www.hmdb.org/m.asp?m=53197
53199,,"Polk County Courthouse","Raiders in the County","Stoneman's Raid",,"North Carolina Civil War Trails",35.25168,-82.19844,,"Columbus","Polk County",North Carolina,"Marker is on West Mills Street (County Route 108). ",,http://www.hmdb.org/m.asp?m=53199
53207,,"Davie County in the Civil War","Stoneman in Mocksville","Stoneman's Raid",,"North Carolina Civil War Trails",35.89350,-80.56300,,"Mocksville","Davie County",North Carolina,"Marker is at the intersection of Clement Street and Water Street, on the right when traveling south on Clement Street. ",,http://www.hmdb.org/m.asp?m=53207
53211,,"Boone Memorial","This Memorial Erected To","Daniel Boone | Squire and Sarah Boone",,"Boone Trail Highway Association",35.89373,-80.56175,,"Mocksville","Davie County",North Carolina,"Marker is at the intersection of Main Street and Court Square, on the left when traveling south on Main Street. ",,http://www.hmdb.org/m.asp?m=53211
53219,,"The Boone Family in Davie County",,,,"Committee for the 250th Anniversary of Daniel Boone's Birthday",35.90900,-80.57700,,"Mocksville","Davie County",North Carolina,"Marker can be reached from Yadkinsville Road. ",,http://www.hmdb.org/m.asp?m=53219
53374,"M-7","Eng and Chang Bunker","1811-1874",,"2014","North Carolina Office of Archives and History",36.45288,-80.62918,"614 Old Highway 601","Mt. Airy","Surry County",North Carolina,"Marker is on Old Highway 601, on the right when traveling north. ",,http://www.hmdb.org/m.asp?m=53374
53443,,"Distiller's House 1803",,,,"Historic Bathabara Park",36.15465,-80.29620,,"Oldtown","Forsyth County",North Carolina,"Marker is on Bethabara Road, on the right when traveling north. ",,http://www.hmdb.org/m.asp?m=53443
53444,,"Wachovia Settlement",,,"1806","Helfer Conferenz furs Ganze (Minister's Conference)",36.15483,-80.29683,,"Oldtown","Forsyth County",North Carolina,"Marker is on Bethabara Road, on the left when traveling north. ",,http://www.hmdb.org/m.asp?m=53444
53445,,"Memorial Marker 1806",,,,"Historic Bethabara Park",36.15483,-80.29683,,"Oldtown","Forsyth County",North Carolina,"Marker is on Bethabara Road, on the left when traveling north. ",,http://www.hmdb.org/m.asp?m=53445
53446,,"The Dyer's and Potter's House 1782",,,,"Historic Bethabara Park",36.15377,-80.29563,,"Oldtown","Forsyth County",North Carolina,"Marker is on Bethabara Road, on the right when traveling south. ",,http://www.hmdb.org/m.asp?m=53446
53448,,"Gemeinhaus 1788",,,,"Historic Bethabara Park",36.15483,-80.29700,,"Oldtown","Forsyth County",North Carolina,"",,http://www.hmdb.org/m.asp?m=53448
53451,,"Doctor's Laboratory 1759",,,,"Historic Bethabara Park",36.15450,-80.29733,,"Oldtown","Forsyth County",North Carolina,"Marker can be reached from Bethabara Road. ",,http://www.hmdb.org/m.asp?m=53451
53452,,"Apothecary Shop 1763",,,,"Historic Bethabara Park",36.15483,-80.29733,,"Oldtown","Forsyth County",North Carolina,"Marker can be reached from Bethabara Road, on the right when traveling east. ",,http://www.hmdb.org/m.asp?m=53452
53453,,"Vorsteher's House 1758",,,,"Historic Bethabara Park",36.15500,-80.29800,,"Oldtown","Forsyth County",North Carolina,"Marker can be reached from Bethabara Road, on the right when traveling east. ",,http://www.hmdb.org/m.asp?m=53453
53454,,"Family House 1758",,,,"Historic Bethabara Park",36.15517,-80.29783,,"Oldtown","Forsyth County",North Carolina,"Marker can be reached from Bethabara Road, on the right when traveling east. ",,http://www.hmdb.org/m.asp?m=53454
53455,,"Bell House","(reconstructed)",,,"Historic Bethabara Park",36.15533,-80.29783,,"Oldtown","Forsyth County",North Carolina,"Marker can be reached from Bethabara Road, on the right when traveling east. ",,http://www.hmdb.org/m.asp?m=53455
53456,,"Well 1763",,,,"Historic Bethabara Park",36.15533,-80.29783,,"Oldtown","Forsyth County",North Carolina,"Marker can be reached from Bethabara Road, on the right when traveling east. ",,http://www.hmdb.org/m.asp?m=53456
53459,,"Congregation Kitchen 1766",,,,"Historic Bethabara Park",36.15533,-80.29767,,"Oldtown","Forsyth County",North Carolina,"Marker can be reached from Bethabara Road, on the right when traveling east. ",,http://www.hmdb.org/m.asp?m=53459
53480,,"Congregation Store 1759 & 1764",,,,"Historic Bethabara Park",36.15550,-80.29767,,"Oldtown","Forsyth County",North Carolina,"Marker can be reached from Bethabara Road, on the right when traveling east. ",,http://www.hmdb.org/m.asp?m=53480
53483,,"Congregation Store Addition after 1766",,,,"Historic Bethabara Park",36.15567,-80.29800,,"Oldtown","Forsyth County",North Carolina,"Marker can be reached from Bethabara Road, on the right when traveling east. ",,http://www.hmdb.org/m.asp?m=53483
53489,,"The Brothers House 1755",,,,"Historic Bethabara Park",36.15533,-80.29817,,"Oldtown","Forsyth County",North Carolina,"Marker can be reached from Bethabara Road, on the right when traveling east. ",,http://www.hmdb.org/m.asp?m=53489
53490,,"Bastion 1756",,,,"Historic Bethabara Park",36.15533,-80.29850,,"Oldtown","Forsyth County",North Carolina,"Marker can be reached from Bethabara Road, on the right when traveling east. ",,http://www.hmdb.org/m.asp?m=53490
53491,,"Pottery Shop 1755",,,,"Historic Bethabara Park",36.15533,-80.29767,,"Oldtown","Forsyth County",North Carolina,"Marker can be reached from Bethabara Road, on the right when traveling east. ",,http://www.hmdb.org/m.asp?m=53491
53492,,"Pottery Shop Addition between 1763-1766",,,,"Historic Bethabara Park",36.15500,-80.29850,,"Oldtown","Forsyth County",North Carolina,"Marker can be reached from Bethabara Road, on the right when traveling east. ",,http://www.hmdb.org/m.asp?m=53492
53493,,"Pottery Dependency 1756",,,,"Historic Bethabara Park",36.15517,-80.29833,,"Oldtown","Forsyth County",North Carolina,"Marker can be reached from Bethabara Road, on the right when traveling east. ",,http://www.hmdb.org/m.asp?m=53493
53495,,"Flour Bin 1758",,,,"Historic Bethabara Park",36.15517,-80.29817,,"Oldtown","Forsyth County",North Carolina,"Marker can be reached from Bethabara Road, on the right when traveling east. ",,http://www.hmdb.org/m.asp?m=53495
53496,,"Tailor's Shop 1764",,,,"Historic Bethabara Park",36.15583,-80.29833,,"Oldtown","Forsyth County",North Carolina,"Marker can be reached from Bethabara Road, on the right when traveling east. ",,http://www.hmdb.org/m.asp?m=53496
53497,,"Tailor's Shop Addition and Well after 1766",,,,,36.15600,-80.29817,,"Oldtown","Forsyth County",North Carolina,"Marker can be reached from Bethabara Road, on the right when traveling east. ",,http://www.hmdb.org/m.asp?m=53497
53498,,"Mill-Wright's House 1762",,,,"Historic Bethabara Park",36.15583,-80.29850,,"Oldtown","Forsyth County",North Carolina,"Marker can be reached from Bethabara Road, on the right when traveling east. ",,http://www.hmdb.org/m.asp?m=53498
53499,,"Smith's House 1762",,,,"Historic Bethabara Park",36.15567,-80.29850,,"Oldtown","Forsyth County",North Carolina,"Marker is on Bethabara Road, on the right when traveling east. ",,http://www.hmdb.org/m.asp?m=53499
53500,,"Locksmith and Gunsmith Shop 1759",,,,"Historic Bethabara Park",36.15550,-80.29867,,"Oldtown","Forsyth County",North Carolina,"Marker can be reached from Bethabara Road, on the right when traveling east. ",,http://www.hmdb.org/m.asp?m=53500
53501,,"Smithy and Christ Pottery 1759",,,,"Historic Bethabara Park",36.15567,-80.29867,,"Oldtown","Forsyth County",North Carolina,"Marker can be reached from Bethabara Road, on the right when traveling east. ",,http://www.hmdb.org/m.asp?m=53501
53502,,"Summerhouse 1759","(reconstructed)",,,"Historic Bethabara Park",36.15633,-80.29900,,"Oldtown","Forsyth County",North Carolina,"Marker can be reached from Bethabara Road, on the right when traveling east. ",,http://www.hmdb.org/m.asp?m=53502
53505,,"New Tavern Well 1755",,,,"Historic Bethabara Park",36.15633,-80.29900,,"Oldtown","Forsyth County",North Carolina,"Marker can be reached from Bethabara Road, on the right when traveling east. ",,http://www.hmdb.org/m.asp?m=53505
53506,,"New Bethabara Tavern 1775",,,,"Historic Bethabara Park",36.15633,-80.29900,,"Oldtown","Forsyth County",North Carolina,"Marker is on Bethabara Road, on the right when traveling east. ",,http://www.hmdb.org/m.asp?m=53506
53508,,"Dwelling House/Cow House 1754","(reconstructed)",,,"Historic Bethabara Park",36.15600,-80.29983,,"Oldtown","Forsyth County",North Carolina,"Marker can be reached from Bethabara Road, on the right when traveling east. ",,http://www.hmdb.org/m.asp?m=53508
53509,,"Bethabara Tavern 1757",,,,"Historic Bethabara Park",36.15583,-80.29967,,"Oldtown","Forsyth County",North Carolina,"Marker can be reached from Bethabara Road, on the right when traveling east. ",,http://www.hmdb.org/m.asp?m=53509
53510,,"Tavern Well 1763",,,,,36.15600,-80.29983,,"Oldtown","Forsyth County",North Carolina,"Marker can be reached from Bethabara Road, on the right when traveling east. ",,http://www.hmdb.org/m.asp?m=53510
53511,,"Sleeping Hall 1754","(reconstructed)",,,"Historic Bethabara Park",36.15600,-80.29983,,"Oldtown","Forsyth County",North Carolina,"Marker can be reached from Bethabara Road, on the right when traveling east. ",,http://www.hmdb.org/m.asp?m=53511
53512,,"Bake Oven 1753","(reconstructed)",,,"Historic Bethabara Park",36.15617,-80.30000,,"Oldtown","Forsyth County",North Carolina,"Marker can be reached from Bethabara Road, on the right when traveling east. ",,http://www.hmdb.org/m.asp?m=53512
53513,,"Store House, Shed and Lodging For Strangers 1754","(reconstructed)",,,"Historic Bethabara Park",36.15617,-80.30000,,"Oldtown","Forsyth County",North Carolina,"Marker can be reached from Bethabara Road, on the right when traveling east. ",,http://www.hmdb.org/m.asp?m=53513
53514,,"Wash House 1754","(reconstructed)",,,"Historic Bethabara Park",36.15633,-80.30017,,"Oldtown","Forsyth County",North Carolina,"Marker can be reached from Bethabara Road, on the right when traveling east. ",,http://www.hmdb.org/m.asp?m=53514
53515,,"Hans Wagner Cabin 1752","(reconstructed)",,,"Historic Bethabara Park",36.15617,-80.29983,,"Oldtown","Forsyth County",North Carolina,"Marker can be reached from Bethabara Road, on the right when traveling east. ",,http://www.hmdb.org/m.asp?m=53515
53516,,"Log House ca. 1816",,,,"Historic Bethabara Park",36.15533,-80.29717,,"Oldtown","Forsyth County",North Carolina,"Marker is on Bethabara Road, on the right when traveling north. ",,http://www.hmdb.org/m.asp?m=53516
53517,,"Bethabara Fort 1756-63","(reconstructed)",,,"Historic Bethabara Park",36.15500,-80.29767,,"Oldtown","Forsyth County",North Carolina,"Marker can be reached from Bethabara Road, on the right when traveling east. ",,http://www.hmdb.org/m.asp?m=53517
53518,,"Gemeinhaus 1756",,,,"Historic Bethabara Park",36.15517,-80.29767,,"Oldtown","Forsyth County",North Carolina,"Marker can be reached from Bethabara Road, on the right when traveling east. ",,http://www.hmdb.org/m.asp?m=53518
53519,,"Community Garden 1759","(reconstructed)",,,"Historic Bethabara Park",36.15600,-80.29917,,"Oldtown","Forsyth County",North Carolina,"Marker can be reached from Bethabara Road, on the right when traveling east. ",,http://www.hmdb.org/m.asp?m=53519
53520,,"Medical Gardens 1761","(reconstructed)",,,"Historic Bethabara Park",36.15617,-80.29917,,"Oldtown","Forsyth County",North Carolina,"Marker can be reached from Bethabara Road, on the right when traveling east. ",,http://www.hmdb.org/m.asp?m=53520
53724,,"Brookstown United Methodist Church","Established 1853",,"2011","Lewisville Historical Society",36.13717,-80.40317,,"Pfafftown","Forsyth County",North Carolina,"Marker is on Yandkinville Road, on the left when traveling west. ",,http://www.hmdb.org/m.asp?m=53724
53726,,"Daniel Boone Trail",,,,"Boone Trail Highway Association",36.10133,-80.26100,,"Winston-Salem","Forsyth County",North Carolina,"Marker is at the intersection of Reynolda Road and West End Blvd, on the left when traveling south on Reynolda Road. ",,http://www.hmdb.org/m.asp?m=53726
54050,,"The Army of Tennessee",,,"1985","of Confederate Veterans - Col. John Sloan Camp 1290",36.06751,-79.79004,,"Greensboro","Guilford County",North Carolina,"Marker is on S Davie Street, on the left when traveling north. ",,http://www.hmdb.org/m.asp?m=54050
54052,,"H. Andrew Lagle","A Half-Century of Service",,"1995",,35.89367,-80.56300,,"Mocksville","Davie County",North Carolina,"",,http://www.hmdb.org/m.asp?m=54052
54060,"J-81","Lindsay Street School",,,"1985","NC Division of Archives and History",36.07583,-79.78700,,"Greensboro","Guilford County",North Carolina,"Marker is on Lindsay Street, 0 miles north of Church Street, on the left when traveling west. ",,http://www.hmdb.org/m.asp?m=54060
54064,"J-55","Bennett College",,,"1962","NC Archives and Highway Departments",36.07151,-79.77839,,"Greensboro","Guilford County",North Carolina,"Marker is at the intersection of East Market Street and Dudley Street, on the right when traveling east on East Market Street. ",,http://www.hmdb.org/m.asp?m=54064
54067,"J-80","George Preddy","1919-1944",,"1982","NC Division of Archives and History",36.07952,-79.78201,,"Greensboro","Guilford County",North Carolina,"Marker is at the intersection of Summit Avenue and Charter Place, on the right when traveling east on Summit Avenue. ",,http://www.hmdb.org/m.asp?m=54067
54070,"J-29","N.C. A. & T. University",,,"1988","NC Division of Archives and History",36.07162,-79.77635,,"Greensboro","Guilford County",North Carolina,"Marker is at the intersection of East Market Street and Nocho Street, on the right when traveling west on East Market Street. ",,http://www.hmdb.org/m.asp?m=54070
54071,,"Edward R. Murrow","1908 - 1965",,"1970","Greensboro Chamber of Commerce and Cumberland Development Corporation; sculpture by Ogden Deal",36.07583,-79.78683,,"Greensboro","Guilford County",North Carolina,"Marker is at the intersection of Lindsay Street and Church Street, on the right when traveling east on Lindsay Street. ",,http://www.hmdb.org/m.asp?m=54071
54072,,"Dr. Ronald E. McNair",,,,"Ralph Clay & Janie Pace Price",36.07183,-79.77601,,"Greensboro","Guilford County",North Carolina,"Marker is on East Market Street, on the right when traveling west. ",,http://www.hmdb.org/m.asp?m=54072
54074,,"Dr. Martin Luther King, Jr.",,,"1994",,36.06717,-79.79050,,"Greensboro","Guilford County",North Carolina,"Marker is at the intersection of Elm Street and Martin Luther King Jr Drive, on the right when traveling north on Elm Street. ",,http://www.hmdb.org/m.asp?m=54074
54076,,"Birthplace of the Civil Rights Movement",,,"1990","Radio Stations WEAL and WQMG",36.07183,-79.79033,,"Greensboro","Guilford County",North Carolina,"Marker is on South Elm Street, on the right when traveling south. ",,http://www.hmdb.org/m.asp?m=54076
54078,,"O Henry's Family",,,,,36.07550,-79.78783,,"Greensboro","Guilford County",North Carolina,"Marker can be reached from the intersection of East Lindsay Street and Summit Avenue, on the right when traveling east. ",,http://www.hmdb.org/m.asp?m=54078
54095,,"Richardson Civic Center",,,"1968","The Greensboro Historical Museum",36.07550,-79.78850,,"Greensboro","Guilford County",North Carolina,"Marker is on Summit Avenue, 0.2 miles south of East Lindsay Street, on the left when traveling south. ",,http://www.hmdb.org/m.asp?m=54095
54097,,"Francis McNairy House",,,,"Greensboro Historical Museum",36.07550,-79.78717,,"Greensboro","Guilford County",North Carolina,"Marker can be reached from Lindsay Street. ",,http://www.hmdb.org/m.asp?m=54097
54098,,"Christian Isley House",,,,"Greensboro Historical Museum",36.07550,-79.78683,,"Greensboro","Guilford County",North Carolina,"Marker can be reached from Lindsay Street. ",,http://www.hmdb.org/m.asp?m=54098
54125,"J-36","Oak Ridge Institute",,,"1952","NC Archives, Conservation and Highways Departments",36.17467,-79.98700,,"Oak Ridge","Guilford County",North Carolina,"Marker is on Oak Ridge Road, 0.3 miles east of Route 68, on the left when traveling east. ",,http://www.hmdb.org/m.asp?m=54125
54129,,"Kerner Tannery",,,,"Town of Kernersville",36.11700,-80.07683,,"Kernersville","Forsyth County",North Carolina,"Marker is at the intersection of South Main Street and Tanyard Lane, on the right when traveling south on South Main Street. ",,http://www.hmdb.org/m.asp?m=54129
54131,,"Stuart Motor Company",,,,,36.11967,-80.07267,,"Kernersville","Forsyth County",North Carolina,"Marker is on East Mountain Street, on the left when traveling east. ",,http://www.hmdb.org/m.asp?m=54131
54134,,"Railroad Street Mural",,,,,36.12233,-80.07150,,"Kernersville","Forsyth County",North Carolina,"Marker is at the intersection of Beard Street and North Main Street, on the right when traveling south on Beard Street. ",,http://www.hmdb.org/m.asp?m=54134
54259,,"Salem Concert Hall",,,,,36.09017,-80.24267,,"Winston-Salem","Forsyth County",North Carolina,"Marker is on South Main Street, on the left when traveling north. ",,http://www.hmdb.org/m.asp?m=54259
54264,,"The Mickey Coffee Pot",,,,"Wachovia Historical Society",36.09087,-80.24285,"400 S Main St","Winston-Salem","Forsyth County",North Carolina,"Marker is at the intersection of South Main Street and Old Salem Road, on the left when traveling north on South Main Street. ",,http://www.hmdb.org/m.asp?m=54264
54285,,"The ""Hattie Butner""",,,"2002","Clemmons Historical Society",36.02118,-80.38298,,"Clemmons","Forsyth County",North Carolina,"Marker is on Clemmons Road (U.S. 158) 0.1 miles west of Lewisville Clemmons Road, on the left when traveling west. ",,http://www.hmdb.org/m.asp?m=54285
54288,,"New Hope AME Zion Church","1883 — Date of Deed",,"1998","Lewisville Historical Society",36.10053,-80.43327,,"Lewisville","Forsyth County",North Carolina,"Marker is at the intersection of Shallowford Road and Tuscany Drive, on the left when traveling north on Shallowford Road. ",,http://www.hmdb.org/m.asp?m=54288
54327,,"Oakhurst","1897",,,"Town of Oak Ridge",36.17600,-79.98400,,"Oak Ridge","Guilford County",North Carolina,"Marker is on Oak Ridge Road, on the right when traveling east. ",,http://www.hmdb.org/m.asp?m=54327
54329,,"Charles Benbow House","Circa 1823",,,"Town of Oak Ridge",36.16783,-79.99667,,"Oak Ridge","Guilford County",North Carolina,"Marker is on Oak Ridge Road, 0.3 miles west of Autumn Gate Drive, on the left when traveling west. ",,http://www.hmdb.org/m.asp?m=54329
54331,,"Jesse Benbow House","1858",,,"Town of Oak Ridge",36.16500,-80.00200,,"Oak Ridge","Guilford County",North Carolina,"Marker is at the intersection of Oak Ridge Road and Farmsworth, on the right when traveling east on Oak Ridge Road. ",,http://www.hmdb.org/m.asp?m=54331
54344,,"Oak Ridge Public School","Opened 1925",,,"Town of Oak Ridge",36.16967,-79.99433,,"Oak Ridge","Guilford County",North Carolina,"Marker is on Oak Ridge Road, 0.2 miles west of Linville Road, on the left when traveling west. ",,http://www.hmdb.org/m.asp?m=54344
54350,,"Calf Barn 1765","(reconstructed)",,,"Historic Bethabara Park",36.15583,-80.29683,,"Oldtown","Forsyth County",North Carolina,"",,http://www.hmdb.org/m.asp?m=54350
54352,,"Historic Bethabara Park 1753","(Community Garden)",,,"Historic Bethabara Park",36.15600,-80.29917,,"Winston-Salem","Forsyth County",North Carolina,"",,http://www.hmdb.org/m.asp?m=54352
54390,"J-83","North Carolina School of the Arts",,,"1986","NC Division of Archives and History",36.07724,-80.24019,,"Winston-Salem","Forsyth County",North Carolina,"Marker is at the intersection of South Main Street and Giannini Drive, on the left when traveling south on South Main Street. ",,http://www.hmdb.org/m.asp?m=54390
54392,,"George Washington Stopped Here",,,"1930","Daughters of the American Revolution",35.97148,-80.29359,,"Arcadia","Forsyth County",North Carolina,"Marker is at the intersection of Route 150 and Washington Drive, on the right when traveling south on Route 150. ",,http://www.hmdb.org/m.asp?m=54392
54393,,"Salem Moravian Graveyard","""God's Acre""",,,,36.09233,-80.24217,,"Winston-Salem","Forsyth County",North Carolina,"Marker is at the intersection of Cemetery Street and Church Street, on the right when traveling east on Cemetery Street. ",,http://www.hmdb.org/m.asp?m=54393
54396,,"William Johnson",,,"1956","Descendants of William Johnson",36.00367,-80.40803,,"Clemmons","Forsyth County",North Carolina,"Marker is at the intersection of Tanglewood Park Road and River Birch Creek, on the right when traveling south on Tanglewood Park Road. ",,http://www.hmdb.org/m.asp?m=54396
54413,,"William Linville","(c. 1711-1766)","Militia Captain and ""Long Hunter""",,"Descendants and Relatives of Thomas & William Linville",36.00476,-80.40719,,"Clemmons","Forsyth County",North Carolina,"Marker is at the intersection of Tanglewood Park Road and Manor House Creek, on the left on Tanglewood Park Road. ",,http://www.hmdb.org/m.asp?m=54413
54461,"M-8","Stoneman’s Raid",,,"1995","Division of Archives and History",36.49772,-80.60837,,"Mt. Airy","Surry County",North Carolina,"Marker is on Rockford Street, on the right when traveling north. ",,http://www.hmdb.org/m.asp?m=54461
54472,,"The Andy Griffith Show",,,,"the people of TV Land",36.49783,-80.60867,,"Mt. Airy","Surry County",North Carolina,"Marker is on Rockford Street, on the right when traveling south. ",,http://www.hmdb.org/m.asp?m=54472
